Time,Left Leg (kg),Right Leg (kg),Total (kg),Status,Affected Muscle
26/03/2026 01:17:30,45.28,30.0,75.28,Imbalance,Right Gluteus Minimus
26/03/2026 01:18:00,46.58,50.19,96.77,Imbalance,Left Soleus
26/03/2026 01:18:30,89.89,89.84,179.73,Balanced,Balanced
26/03/2026 01:19:00,87.01,74.77,161.78,Imbalance,Right Rectus Femoris
26/03/2026 01:19:30,71.47,75.99,147.46,Imbalance,Left Peroneus Longus
26/03/2026 01:20:00,33.38,32.67,66.05,Balanced,Balanced
26/03/2026 01:20:30,57.33,56.04,113.37,Balanced,Balanced
26/03/2026 01:21:00,35.43,59.62,95.05,Imbalance,Left Iliopsoas
26/03/2026 01:21:30,74.63,74.09,148.72,Balanced,Balanced
26/03/2026 01:22:00,74.9,51.54,126.44,Imbalance,Right Gluteus Minimus
26/03/2026 01:22:30,42.6,42.56,85.16,Balanced,Balanced
26/03/2026 01:23:00,76.6,76.39,152.99,Balanced,Balanced
26/03/2026 01:23:30,68.69,53.89,122.58,Imbalance,Right Semimembranosus
26/03/2026 01:24:00,31.4,32.02,63.42,Balanced,Balanced
26/03/2026 01:24:30,76.43,82.83,159.26,Imbalance,Left Peroneus Longus
26/03/2026 01:25:00,59.64,40.01,99.65,Imbalance,Right Tensor Fasciae Latae
26/03/2026 01:25:30,45.19,46.97,92.16,Balanced,Balanced
26/03/2026 01:26:00,32.23,30.0,62.23,Imbalance,Right Gluteus Maximus
26/03/2026 01:26:30,83.24,94.89,178.13,Imbalance,Left Peroneus Longus
26/03/2026 01:27:00,33.24,47.45,80.69,Imbalance,Left Semimembranosus
26/03/2026 01:27:30,50.49,50.35,100.84,Balanced,Balanced
26/03/2026 01:28:00,56.54,32.93,89.47,Imbalance,Right Tensor Fasciae Latae
26/03/2026 01:28:30,84.18,95.0,179.18,Imbalance,Left Vastus Medialis
26/03/2026 01:29:00,52.6,30.0,82.6,Imbalance,Right Gluteus Maximus
26/03/2026 01:29:30,55.94,42.83,98.77,Imbalance,Right Gracilis
26/03/2026 01:30:00,86.19,72.87,159.06,Imbalance,Right Vastus Medialis
26/03/2026 01:30:30,40.19,41.7,81.89,Balanced,Balanced
26/03/2026 01:31:00,60.54,70.2,130.74,Imbalance,Left Vastus Medialis
26/03/2026 01:31:30,47.04,38.84,85.88,Imbalance,Right Rectus Femoris
26/03/2026 01:32:00,54.26,38.49,92.75,Imbalance,Right Gracilis
26/03/2026 01:32:30,64.96,71.04,136.0,Imbalance,Left Peroneus Longus
26/03/2026 01:33:00,37.42,37.59,75.01,Balanced,Balanced
26/03/2026 01:33:30,56.15,45.61,101.76,Imbalance,Right Sartorius
26/03/2026 01:34:00,41.01,44.69,85.7,Imbalance,Left Tibialis Anterior
26/03/2026 01:34:30,52.15,55.27,107.42,Imbalance,Left Tibialis Anterior
26/03/2026 01:35:00,76.78,77.29,154.07,Balanced,Balanced
26/03/2026 01:35:30,67.43,68.28,135.71,Balanced,Balanced
26/03/2026 01:36:00,43.68,44.36,88.04,Balanced,Balanced
26/03/2026 01:36:30,65.78,64.88,130.66,Balanced,Balanced
26/03/2026 01:37:00,58.35,57.12,115.47,Balanced,Balanced
26/03/2026 01:37:30,70.62,69.94,140.56,Balanced,Balanced
26/03/2026 01:38:00,60.93,54.58,115.51,Imbalance,Right Tibialis Anterior
26/03/2026 01:38:30,67.09,66.97,134.06,Balanced,Balanced
26/03/2026 01:39:00,79.52,88.2,167.72,Imbalance,Left Peroneus Longus
26/03/2026 01:39:30,79.2,80.49,159.69,Balanced,Balanced
26/03/2026 01:40:00,78.9,61.71,140.61,Imbalance,Right Semitendinosus
26/03/2026 01:40:30,60.45,51.45,111.9,Imbalance,Right Vastus Lateralis
26/03/2026 01:41:00,66.86,66.53,133.39,Balanced,Balanced
26/03/2026 01:41:30,86.75,95.0,181.75,Imbalance,Left Sartorius
26/03/2026 01:42:00,53.98,55.44,109.42,Balanced,Balanced
26/03/2026 01:42:30,52.48,32.95,85.43,Imbalance,Right Iliopsoas
26/03/2026 01:43:00,41.93,61.48,103.41,Imbalance,Left Iliopsoas
26/03/2026 01:43:30,31.07,32.6,63.67,Balanced,Balanced
26/03/2026 01:44:00,80.55,61.27,141.82,Imbalance,Right Semimembranosus
26/03/2026 01:44:30,35.49,45.15,80.64,Imbalance,Left Sartorius
26/03/2026 01:45:00,41.5,30.0,71.5,Imbalance,Right Semimembranosus
26/03/2026 01:45:30,68.6,64.28,132.88,Imbalance,Right Peroneus Longus
26/03/2026 01:46:00,65.12,65.19,130.31,Balanced,Balanced
26/03/2026 01:46:30,51.28,34.18,85.46,Imbalance,Right Gluteus Maximus
26/03/2026 01:47:00,35.43,30.0,65.43,Imbalance,Right Iliopsoas
26/03/2026 01:47:30,68.75,92.99,161.74,Imbalance,Left Semimembranosus
26/03/2026 01:48:00,70.12,68.71,138.83,Balanced,Balanced
26/03/2026 01:48:30,32.09,38.17,70.26,Imbalance,Left Sartorius
26/03/2026 01:49:00,61.96,70.1,132.06,Imbalance,Left Tibialis Anterior
26/03/2026 01:49:30,30.49,44.92,75.41,Imbalance,Left Tensor Fasciae Latae
26/03/2026 01:50:00,85.32,93.44,178.76,Imbalance,Left Tibialis Anterior
26/03/2026 01:50:30,31.83,30.0,61.83,Imbalance,Right Gluteus Minimus
26/03/2026 01:51:00,71.55,64.99,136.54,Imbalance,Right Tibialis Anterior
26/03/2026 01:51:30,35.17,35.16,70.33,Balanced,Balanced
26/03/2026 01:52:00,89.3,74.13,163.43,Imbalance,Right Vastus Lateralis
26/03/2026 01:52:30,60.97,60.3,121.27,Balanced,Balanced
26/03/2026 01:53:00,85.44,91.05,176.49,Imbalance,Left Peroneus Longus
26/03/2026 01:53:30,67.19,73.43,140.62,Imbalance,Left Tibialis Anterior
26/03/2026 01:54:00,33.74,30.0,63.74,Imbalance,Right Iliopsoas
26/03/2026 01:54:30,36.66,59.92,96.58,Imbalance,Left Gluteus Maximus
26/03/2026 01:55:00,88.17,88.33,176.5,Balanced,Balanced
26/03/2026 01:55:30,72.51,88.32,160.83,Imbalance,Left Sartorius
26/03/2026 01:56:00,43.53,55.95,99.48,Imbalance,Left Gracilis
26/03/2026 01:56:30,64.46,70.28,134.74,Imbalance,Left Soleus
26/03/2026 01:57:00,41.0,41.91,82.91,Balanced,Balanced
26/03/2026 01:57:30,47.62,62.1,109.72,Imbalance,Left Adductor Magnus
26/03/2026 01:58:00,58.0,59.84,117.84,Balanced,Balanced
26/03/2026 01:58:30,73.94,67.05,140.99,Imbalance,Right Tibialis Anterior
26/03/2026 01:59:00,51.76,62.12,113.88,Imbalance,Left Vastus Lateralis
26/03/2026 01:59:30,32.35,30.0,62.35,Imbalance,Right Gluteus Minimus
26/03/2026 02:00:00,53.04,35.36,88.4,Imbalance,Right Iliopsoas
26/03/2026 02:00:30,37.49,36.05,73.54,Balanced,Balanced
26/03/2026 02:01:00,57.22,63.42,120.64,Imbalance,Left Peroneus Longus
26/03/2026 02:01:30,83.24,65.02,148.26,Imbalance,Right Biceps Femoris
26/03/2026 02:02:00,82.99,60.66,143.65,Imbalance,Right Adductor Magnus
26/03/2026 02:02:30,37.45,49.48,86.93,Imbalance,Left Semitendinosus
26/03/2026 02:03:00,58.11,74.8,132.91,Imbalance,Left Adductor Magnus
26/03/2026 02:03:30,43.1,64.42,107.52,Imbalance,Left Gluteus Medius
26/03/2026 02:04:00,89.59,90.75,180.34,Balanced,Balanced
26/03/2026 02:04:30,40.13,38.35,78.48,Balanced,Balanced
26/03/2026 02:05:00,51.86,35.56,87.42,Imbalance,Right Iliopsoas
26/03/2026 02:05:30,45.47,57.5,102.97,Imbalance,Left Vastus Lateralis
26/03/2026 02:06:00,71.81,53.34,125.15,Imbalance,Right Adductor Magnus
26/03/2026 02:06:30,89.2,88.99,178.19,Balanced,Balanced
26/03/2026 02:07:00,60.51,50.71,111.22,Imbalance,Right Vastus Lateralis
26/03/2026 02:07:30,38.82,53.43,92.25,Imbalance,Left Gracilis
26/03/2026 02:08:00,83.05,73.37,156.42,Imbalance,Right Peroneus Longus
26/03/2026 02:08:30,62.93,78.46,141.39,Imbalance,Left Sartorius
26/03/2026 02:09:00,55.46,55.79,111.25,Balanced,Balanced
26/03/2026 02:09:30,33.3,33.83,67.13,Balanced,Balanced
26/03/2026 02:10:00,65.47,67.22,132.69,Balanced,Balanced
26/03/2026 02:10:30,81.41,95.0,176.41,Imbalance,Left Vastus Medialis
26/03/2026 02:11:00,52.08,74.81,126.89,Imbalance,Left Adductor Longus
26/03/2026 02:11:30,73.78,79.38,153.16,Imbalance,Left Gastrocnemius
26/03/2026 02:12:00,34.47,39.97,74.44,Imbalance,Left Sartorius
26/03/2026 02:12:30,60.56,47.86,108.42,Imbalance,Right Sartorius
26/03/2026 02:13:00,62.72,52.43,115.15,Imbalance,Right Vastus Lateralis
26/03/2026 02:13:30,88.49,93.98,182.47,Imbalance,Left Tibialis Anterior
26/03/2026 02:14:00,42.75,41.07,83.82,Balanced,Balanced
26/03/2026 02:14:30,78.14,95.0,173.14,Imbalance,Left Vastus Medialis
26/03/2026 02:15:00,70.91,50.3,121.21,Imbalance,Right Adductor Longus
26/03/2026 02:15:30,82.39,83.56,165.95,Balanced,Balanced
26/03/2026 02:16:00,33.05,36.74,69.79,Imbalance,Left Gastrocnemius
26/03/2026 02:16:30,67.22,66.24,133.46,Balanced,Balanced
26/03/2026 02:17:00,63.08,63.87,126.95,Balanced,Balanced
26/03/2026 02:17:30,56.27,79.18,135.45,Imbalance,Left Adductor Longus
26/03/2026 02:18:00,87.2,95.0,182.2,Imbalance,Left Vastus Medialis
26/03/2026 02:18:30,39.16,61.13,100.29,Imbalance,Left Tensor Fasciae Latae
26/03/2026 02:19:00,30.87,31.86,62.73,Balanced,Balanced
26/03/2026 02:19:30,78.54,89.06,167.6,Imbalance,Left Tibialis Anterior
26/03/2026 02:20:00,73.63,88.15,161.78,Imbalance,Left Vastus Lateralis
26/03/2026 02:20:30,78.12,80.1,158.22,Balanced,Balanced
26/03/2026 02:21:00,60.83,58.97,119.8,Balanced,Balanced
26/03/2026 02:21:30,59.72,66.65,126.37,Imbalance,Left Gastrocnemius
26/03/2026 02:22:00,58.03,57.92,115.95,Balanced,Balanced
26/03/2026 02:22:30,80.1,79.08,159.18,Balanced,Balanced
26/03/2026 02:23:00,40.71,42.23,82.94,Balanced,Balanced
26/03/2026 02:23:30,38.94,32.03,70.97,Imbalance,Right Sartorius
26/03/2026 02:24:00,56.05,59.75,115.8,Imbalance,Left Tibialis Anterior
26/03/2026 02:24:30,75.86,81.95,157.81,Imbalance,Left Gastrocnemius
26/03/2026 02:25:00,39.89,38.58,78.47,Balanced,Balanced
26/03/2026 02:25:30,49.94,72.67,122.61,Imbalance,Left Gluteus Medius
26/03/2026 02:26:00,67.19,55.01,122.2,Imbalance,Right Vastus Lateralis
26/03/2026 02:26:30,81.16,95.0,176.16,Imbalance,Left Vastus Medialis
26/03/2026 02:27:00,74.15,91.24,165.39,Imbalance,Left Rectus Femoris
26/03/2026 02:27:30,52.69,42.83,95.52,Imbalance,Right Vastus Medialis
26/03/2026 02:28:00,48.3,30.0,78.3,Imbalance,Right Tensor Fasciae Latae
26/03/2026 02:28:30,56.19,61.91,118.1,Imbalance,Left Tibialis Anterior
26/03/2026 02:29:00,84.02,90.53,174.55,Imbalance,Left Tibialis Anterior
26/03/2026 02:29:30,44.84,58.79,103.63,Imbalance,Left Biceps Femoris
26/03/2026 02:30:00,58.12,67.71,125.83,Imbalance,Left Vastus Lateralis
26/03/2026 02:30:30,31.43,35.1,66.53,Imbalance,Left Peroneus Longus
26/03/2026 02:31:00,45.47,30.0,75.47,Imbalance,Right Gluteus Minimus
26/03/2026 02:31:30,45.45,30.0,75.45,Imbalance,Right Iliopsoas
26/03/2026 02:32:00,56.57,57.35,113.92,Balanced,Balanced
26/03/2026 02:32:30,44.42,54.13,98.55,Imbalance,Left Sartorius
26/03/2026 02:33:00,79.22,59.91,139.13,Imbalance,Right Gracilis
26/03/2026 02:33:30,61.56,42.72,104.28,Imbalance,Right Iliopsoas
26/03/2026 02:34:00,79.17,95.0,174.17,Imbalance,Left Sartorius
26/03/2026 02:34:30,89.21,83.06,172.27,Imbalance,Right Tibialis Anterior
26/03/2026 02:35:00,81.93,93.45,175.38,Imbalance,Left Tibialis Anterior
26/03/2026 02:35:30,59.43,73.71,133.14,Imbalance,Left Sartorius
26/03/2026 02:36:00,88.99,95.0,183.99,Imbalance,Left Semitendinosus
26/03/2026 02:36:30,51.02,50.51,101.53,Balanced,Balanced
26/03/2026 02:37:00,80.45,84.39,164.84,Imbalance,Left Gastrocnemius
26/03/2026 02:37:30,52.84,48.0,100.84,Imbalance,Right Peroneus Longus
26/03/2026 02:38:00,56.05,49.49,105.54,Imbalance,Right Gastrocnemius
26/03/2026 02:38:30,74.97,95.0,169.97,Imbalance,Left Biceps Femoris
26/03/2026 02:39:00,31.95,30.0,61.95,Imbalance,Right Gluteus Minimus
26/03/2026 02:39:30,50.02,30.0,80.02,Imbalance,Right Gluteus Medius
26/03/2026 02:40:00,36.05,36.2,72.25,Balanced,Balanced
26/03/2026 02:40:30,65.14,68.23,133.37,Imbalance,Left Soleus
26/03/2026 02:41:00,71.07,72.47,143.54,Balanced,Balanced
26/03/2026 02:41:30,84.14,78.81,162.95,Imbalance,Right Soleus
26/03/2026 02:42:00,62.51,52.17,114.68,Imbalance,Right Sartorius
26/03/2026 02:42:30,63.69,74.96,138.65,Imbalance,Left Vastus Lateralis
26/03/2026 02:43:00,60.81,50.07,110.88,Imbalance,Right Vastus Medialis
26/03/2026 02:43:30,57.98,50.3,108.28,Imbalance,Right Sartorius
26/03/2026 02:44:00,86.52,95.0,181.52,Imbalance,Left Gastrocnemius
26/03/2026 02:44:30,47.91,30.0,77.91,Imbalance,Right Iliopsoas
26/03/2026 02:45:00,85.16,85.57,170.73,Balanced,Balanced
26/03/2026 02:45:30,87.48,72.37,159.85,Imbalance,Right Rectus Femoris
26/03/2026 02:46:00,52.14,53.04,105.18,Balanced,Balanced
26/03/2026 02:46:30,69.31,48.45,117.76,Imbalance,Right Biceps Femoris
26/03/2026 02:47:00,59.29,79.92,139.21,Imbalance,Left Gracilis
26/03/2026 02:47:30,70.52,61.72,132.24,Imbalance,Right Tibialis Anterior
26/03/2026 02:48:00,67.34,67.29,134.63,Balanced,Balanced
26/03/2026 02:48:30,36.17,30.0,66.17,Imbalance,Right Iliopsoas
26/03/2026 02:49:00,81.5,95.0,176.5,Imbalance,Left Sartorius
26/03/2026 02:49:30,40.8,58.12,98.92,Imbalance,Left Semimembranosus
26/03/2026 02:50:00,44.21,43.13,87.34,Balanced,Balanced
26/03/2026 02:50:30,47.43,30.0,77.43,Imbalance,Right Tensor Fasciae Latae
26/03/2026 02:51:00,59.39,42.72,102.11,Imbalance,Right Biceps Femoris
26/03/2026 02:51:30,70.44,71.08,141.52,Balanced,Balanced
26/03/2026 02:52:00,34.75,30.0,64.75,Imbalance,Right Rectus Femoris
26/03/2026 02:52:30,52.24,45.37,97.61,Imbalance,Right Vastus Medialis
26/03/2026 02:53:00,81.15,92.35,173.5,Imbalance,Left Soleus
26/03/2026 02:53:30,79.88,75.52,155.4,Imbalance,Right Gastrocnemius
26/03/2026 02:54:00,46.68,47.22,93.9,Balanced,Balanced
26/03/2026 02:54:30,84.8,82.86,167.66,Balanced,Balanced
26/03/2026 02:55:00,63.47,84.91,148.38,Imbalance,Left Adductor Magnus
26/03/2026 02:55:30,77.46,79.14,156.6,Balanced,Balanced
26/03/2026 02:56:00,59.42,83.2,142.62,Imbalance,Left Gracilis
26/03/2026 02:56:30,80.44,95.0,175.44,Imbalance,Left Adductor Longus
26/03/2026 02:57:00,47.47,45.51,92.98,Balanced,Balanced
26/03/2026 02:57:30,32.22,30.0,62.22,Imbalance,Right Gluteus Medius
26/03/2026 02:58:00,52.14,33.65,85.79,Imbalance,Right Gluteus Medius
26/03/2026 02:58:30,42.67,30.0,72.67,Imbalance,Right Iliopsoas
26/03/2026 02:59:00,67.53,62.3,129.83,Imbalance,Right Tibialis Anterior
26/03/2026 02:59:30,79.5,75.89,155.39,Imbalance,Right Tibialis Anterior
26/03/2026 03:00:00,60.89,59.34,120.23,Balanced,Balanced
26/03/2026 03:00:30,69.21,70.03,139.24,Balanced,Balanced
26/03/2026 03:01:00,75.97,75.86,151.83,Balanced,Balanced
26/03/2026 03:01:30,55.2,67.37,122.57,Imbalance,Left Vastus Lateralis
26/03/2026 03:02:00,89.65,86.15,175.8,Imbalance,Right Tibialis Anterior
26/03/2026 03:02:30,76.66,63.24,139.9,Imbalance,Right Vastus Medialis
26/03/2026 03:03:00,87.41,95.0,182.41,Imbalance,Left Peroneus Longus
26/03/2026 03:03:30,83.11,84.05,167.16,Balanced,Balanced
26/03/2026 03:04:00,54.9,72.55,127.45,Imbalance,Left Adductor Longus
26/03/2026 03:04:30,88.13,95.0,183.13,Imbalance,Left Soleus
26/03/2026 03:05:00,61.58,78.78,140.36,Imbalance,Left Semimembranosus
26/03/2026 03:05:30,79.57,88.2,167.77,Imbalance,Left Soleus
26/03/2026 03:06:00,57.75,55.99,113.74,Balanced,Balanced
26/03/2026 03:06:30,85.69,95.0,180.69,Imbalance,Left Tibialis Anterior
26/03/2026 03:07:00,67.51,83.96,151.47,Imbalance,Left Sartorius
26/03/2026 03:07:30,58.92,57.98,116.9,Balanced,Balanced
26/03/2026 03:08:00,67.15,68.12,135.27,Balanced,Balanced
26/03/2026 03:08:30,32.27,30.0,62.27,Imbalance,Right Iliopsoas
26/03/2026 03:09:00,62.0,63.55,125.55,Balanced,Balanced
26/03/2026 03:09:30,52.15,50.86,103.01,Balanced,Balanced
26/03/2026 03:10:00,38.24,54.24,92.48,Imbalance,Left Adductor Longus
26/03/2026 03:10:30,35.04,30.0,65.04,Imbalance,Right Gluteus Medius
26/03/2026 03:11:00,65.46,70.04,135.5,Imbalance,Left Soleus
26/03/2026 03:11:30,44.66,43.74,88.4,Balanced,Balanced
26/03/2026 03:12:00,34.93,33.23,68.16,Balanced,Balanced
26/03/2026 03:12:30,35.24,30.0,65.24,Imbalance,Right Iliopsoas
26/03/2026 03:13:00,42.81,58.47,101.28,Imbalance,Left Gracilis
26/03/2026 03:13:30,31.56,30.0,61.56,Imbalance,Right Biceps Femoris
26/03/2026 03:14:00,55.86,31.38,87.24,Imbalance,Right Iliopsoas
26/03/2026 03:14:30,89.91,80.72,170.63,Imbalance,Right Peroneus Longus
26/03/2026 03:15:00,31.58,43.87,75.45,Imbalance,Left Semimembranosus
26/03/2026 03:15:30,75.93,82.27,158.2,Imbalance,Left Peroneus Longus
26/03/2026 03:16:00,44.84,31.62,76.46,Imbalance,Right Adductor Magnus
26/03/2026 03:16:30,56.27,62.48,118.75,Imbalance,Left Gastrocnemius
26/03/2026 03:17:00,51.73,38.14,89.87,Imbalance,Right Semitendinosus
26/03/2026 03:17:30,47.63,55.25,102.88,Imbalance,Left Vastus Medialis
26/03/2026 03:18:00,67.85,55.9,123.75,Imbalance,Right Rectus Femoris
26/03/2026 03:18:30,64.73,85.53,150.26,Imbalance,Left Semimembranosus
26/03/2026 03:19:00,67.15,67.73,134.88,Balanced,Balanced
26/03/2026 03:19:30,53.71,60.09,113.8,Imbalance,Left Peroneus Longus
26/03/2026 03:20:00,79.6,59.48,139.08,Imbalance,Right Biceps Femoris
26/03/2026 03:20:30,46.54,30.0,76.54,Imbalance,Right Gluteus Maximus
26/03/2026 03:21:00,36.1,30.0,66.1,Imbalance,Right Iliopsoas
26/03/2026 03:21:30,57.28,57.44,114.72,Balanced,Balanced
26/03/2026 03:22:00,71.59,86.98,158.57,Imbalance,Left Vastus Medialis
26/03/2026 03:22:30,60.23,39.78,100.01,Imbalance,Right Iliopsoas
26/03/2026 03:23:00,50.23,59.71,109.94,Imbalance,Left Vastus Lateralis
26/03/2026 03:23:30,66.55,82.98,149.53,Imbalance,Left Vastus Lateralis
26/03/2026 03:24:00,41.36,41.29,82.65,Balanced,Balanced
26/03/2026 03:24:30,80.75,89.51,170.26,Imbalance,Left Gastrocnemius
26/03/2026 03:25:00,40.35,56.0,96.35,Imbalance,Left Semimembranosus
26/03/2026 03:25:30,37.56,53.29,90.85,Imbalance,Left Adductor Magnus
26/03/2026 03:26:00,64.83,63.71,128.54,Balanced,Balanced
26/03/2026 03:26:30,79.18,91.39,170.57,Imbalance,Left Vastus Lateralis
26/03/2026 03:27:00,71.17,72.92,144.09,Balanced,Balanced
26/03/2026 03:27:30,73.63,61.98,135.61,Imbalance,Right Vastus Medialis
26/03/2026 03:28:00,66.48,54.45,120.93,Imbalance,Right Rectus Femoris
26/03/2026 03:28:30,66.73,67.86,134.59,Balanced,Balanced
26/03/2026 03:29:00,67.78,79.87,147.65,Imbalance,Left Sartorius
26/03/2026 03:29:30,56.38,44.65,101.03,Imbalance,Right Rectus Femoris
26/03/2026 03:30:00,34.83,49.65,84.48,Imbalance,Left Adductor Magnus
26/03/2026 03:30:30,76.94,76.59,153.53,Balanced,Balanced
26/03/2026 03:31:00,53.07,59.28,112.35,Imbalance,Left Peroneus Longus
26/03/2026 03:31:30,39.27,39.51,78.78,Balanced,Balanced
26/03/2026 03:32:00,41.19,42.75,83.94,Balanced,Balanced
26/03/2026 03:32:30,58.9,59.87,118.77,Balanced,Balanced
26/03/2026 03:33:00,70.02,69.89,139.91,Balanced,Balanced
26/03/2026 03:33:30,82.76,95.0,177.76,Imbalance,Left Sartorius
26/03/2026 03:34:00,30.72,49.09,79.81,Imbalance,Left Tensor Fasciae Latae
26/03/2026 03:34:30,72.0,78.18,150.18,Imbalance,Left Peroneus Longus
26/03/2026 03:35:00,83.3,84.0,167.3,Balanced,Balanced
26/03/2026 03:35:30,35.73,39.43,75.16,Imbalance,Left Peroneus Longus
26/03/2026 03:36:00,62.03,76.26,138.29,Imbalance,Left Rectus Femoris
26/03/2026 03:36:30,78.94,77.74,156.68,Balanced,Balanced
26/03/2026 03:37:00,71.62,47.3,118.92,Imbalance,Right Gluteus Minimus
26/03/2026 03:37:30,48.8,57.16,105.96,Imbalance,Left Rectus Femoris
26/03/2026 03:38:00,77.81,86.99,164.8,Imbalance,Left Tibialis Anterior
26/03/2026 03:38:30,32.98,30.0,62.98,Imbalance,Right Peroneus Longus
26/03/2026 03:39:00,56.95,41.54,98.49,Imbalance,Right Biceps Femoris
26/03/2026 03:39:30,43.29,63.01,106.3,Imbalance,Left Gluteus Medius
26/03/2026 03:40:00,54.0,48.94,102.94,Imbalance,Right Soleus
26/03/2026 03:40:30,73.22,72.95,146.17,Balanced,Balanced
26/03/2026 03:41:00,50.33,58.84,109.17,Imbalance,Left Vastus Medialis
26/03/2026 03:41:30,75.09,95.0,170.09,Imbalance,Left Adductor Magnus
26/03/2026 03:42:00,45.3,52.8,98.1,Imbalance,Left Rectus Femoris
26/03/2026 03:42:30,87.14,70.14,157.28,Imbalance,Right Sartorius
26/03/2026 03:43:00,45.89,51.54,97.43,Imbalance,Left Tibialis Anterior
26/03/2026 03:43:30,45.65,39.85,85.5,Imbalance,Right Tibialis Anterior
26/03/2026 03:44:00,32.35,32.38,64.73,Balanced,Balanced
26/03/2026 03:44:30,89.37,91.15,180.52,Balanced,Balanced
26/03/2026 03:45:00,60.32,60.27,120.59,Balanced,Balanced
26/03/2026 03:45:30,80.73,86.82,167.55,Imbalance,Left Soleus
26/03/2026 03:46:00,48.49,30.0,78.49,Imbalance,Right Gluteus Maximus
26/03/2026 03:46:30,83.62,59.51,143.13,Imbalance,Right Semitendinosus
26/03/2026 03:47:00,42.8,42.92,85.72,Balanced,Balanced
26/03/2026 03:47:30,88.09,95.0,183.09,Imbalance,Left Peroneus Longus
26/03/2026 03:48:00,88.28,74.11,162.39,Imbalance,Right Vastus Medialis
26/03/2026 03:48:30,81.74,91.16,172.9,Imbalance,Left Gastrocnemius
26/03/2026 03:49:00,42.95,43.78,86.73,Balanced,Balanced
26/03/2026 03:49:30,57.73,56.04,113.77,Balanced,Balanced
26/03/2026 03:50:00,74.32,64.39,138.71,Imbalance,Right Vastus Medialis
26/03/2026 03:50:30,84.46,85.56,170.02,Balanced,Balanced
26/03/2026 03:51:00,75.67,77.25,152.92,Balanced,Balanced
26/03/2026 03:51:30,65.03,65.68,130.71,Balanced,Balanced
26/03/2026 03:52:00,50.47,60.87,111.34,Imbalance,Left Rectus Femoris
26/03/2026 03:52:30,80.0,60.22,140.22,Imbalance,Right Biceps Femoris
26/03/2026 03:53:00,54.2,59.55,113.75,Imbalance,Left Gastrocnemius
26/03/2026 03:53:30,37.29,47.01,84.3,Imbalance,Left Vastus Lateralis
26/03/2026 03:54:00,49.14,32.41,81.55,Imbalance,Right Gluteus Medius
26/03/2026 03:54:30,30.16,34.78,64.94,Imbalance,Left Vastus Medialis
26/03/2026 03:55:00,67.2,89.89,157.09,Imbalance,Left Gracilis
26/03/2026 03:55:30,63.64,64.65,128.29,Balanced,Balanced
26/03/2026 03:56:00,39.48,41.07,80.55,Balanced,Balanced
26/03/2026 03:56:30,57.07,58.19,115.26,Balanced,Balanced
26/03/2026 03:57:00,83.87,75.68,159.55,Imbalance,Right Tibialis Anterior
26/03/2026 03:57:30,48.3,46.59,94.89,Balanced,Balanced
26/03/2026 03:58:00,39.01,47.61,86.62,Imbalance,Left Sartorius
26/03/2026 03:58:30,33.72,54.46,88.18,Imbalance,Left Gluteus Maximus
26/03/2026 03:59:00,37.43,38.83,76.26,Balanced,Balanced
26/03/2026 03:59:30,72.04,70.89,142.93,Balanced,Balanced
26/03/2026 04:00:00,38.48,62.91,101.39,Imbalance,Left Gluteus Medius
26/03/2026 04:00:30,54.11,40.67,94.78,Imbalance,Right Semitendinosus
26/03/2026 04:01:00,85.48,95.0,180.48,Imbalance,Left Rectus Femoris
26/03/2026 04:01:30,42.37,46.17,88.54,Imbalance,Left Gastrocnemius
26/03/2026 04:02:00,88.87,78.13,167.0,Imbalance,Right Gastrocnemius
26/03/2026 04:02:30,67.35,80.68,148.03,Imbalance,Left Vastus Lateralis
26/03/2026 04:03:00,87.72,77.49,165.21,Imbalance,Right Tibialis Anterior
26/03/2026 04:03:30,89.72,95.0,184.72,Imbalance,Left Sartorius
26/03/2026 04:04:00,68.29,69.48,137.77,Balanced,Balanced
26/03/2026 04:04:30,44.74,54.78,99.52,Imbalance,Left Vastus Lateralis
26/03/2026 04:05:00,35.17,33.5,68.67,Balanced,Balanced
26/03/2026 04:05:30,86.93,62.81,149.74,Imbalance,Right Biceps Femoris
26/03/2026 04:06:00,64.51,76.31,140.82,Imbalance,Left Sartorius
26/03/2026 04:06:30,47.8,33.09,80.89,Imbalance,Right Iliopsoas
26/03/2026 04:07:00,66.69,54.54,121.23,Imbalance,Right Vastus Medialis
26/03/2026 04:07:30,88.81,95.0,183.81,Imbalance,Left Soleus
26/03/2026 04:08:00,68.31,77.4,145.71,Imbalance,Left Tibialis Anterior
26/03/2026 04:08:30,71.46,79.93,151.39,Imbalance,Left Tibialis Anterior
26/03/2026 04:09:00,80.26,72.87,153.13,Imbalance,Right Soleus
26/03/2026 04:09:30,62.61,72.06,134.67,Imbalance,Left Rectus Femoris
